a,p,q,f,l,T,m,M
3800420155,87947.36000000,0.00095000,5723781914,5723781914,1767230521868,True,True
3800420156,87947.37000000,0.00035000,5723781915,5723781919,1767230521904,False,True
3800420157,87947.36000000,0.00011000,5723781920,5723781920,1767230522067,True,True
3800420158,87947.36000000,0.05000000,5723781921,5723781931,1767230522481,True,True
3800420159,87947.37000000,0.05955000,5723781932,5723781934,1767230522873,False,True
3800420160,87947.37000000,0.00053000,5723781935,5723781935,1767230522887,False,True
3800420161,87947.37000000,0.00540000,5723781936,5723781936,1767230522890,False,True
3800420162,87947.37000000,0.00023000,5723781937,5723781937,1767230522890,False,True
3800420163,87947.37000000,0.00047000,5723781938,5723781938,1767230522994,False,True
3800420164,87947.37000000,0.00547000,5723781939,5723781939,1767230523248,False,True
3800420165,87947.36000000,0.00319000,5723781940,5723781940,1767230523369,True,True
3800420166,87947.37000000,0.00340000,5723781941,5723781941,1767230523465,False,True
3800420167,87947.37000000,0.00386000,5723781942,5723781942,1767230524641,False,True
3800420168,87947.37000000,0.15378000,5723781943,5723781995,1767230524660,False,True
3800420169,87947.37000000,0.07235000,5723781996,5723782013,1767230524660,False,True
3800420170,87947.38000000,0.00164000,5723782014,5723782026,1767230524660,False,True
3800420171,87947.39000000,0.00099000,5723782027,5723782030,1767230524660,False,True
3800420172,87947.55000000,0.00018000,5723782031,5723782033,1767230524660,False,True
3800420173,87947.86000000,0.00006000,5723782034,5723782034,1767230524660,False,True
3800420174,87947.98000000,0.00006000,5723782035,5723782035,1767230524660,False,True
3800420175,87948.00000000,0.00109000,5723782036,5723782037,1767230524660,False,True
3800420176,87948.09000000,0.00018000,5723782038,5723782040,1767230524660,False,True
3800420177,87948.86000000,0.00006000,5723782041,5723782041,1767230524662,False,True
3800420178,87949.26000000,0.00204000,5723782042,5723782070,1767230524664,False,True
3800420179,87949.27000000,0.00084000,5723782071,5723782084,1767230524664,False,True
3800420180,87949.51000000,0.00018000,5723782085,5723782087,1767230524664,False,True
3800420181,87949.75000000,0.00024000,5723782088,5723782091,1767230524664,False,True
3800420182,87949.76000000,0.00147000,5723782092,5723782092,1767230524664,False,True
3800420183,87949.76000000,0.00750000,5723782093,5723782093,1767230524671,False,True
3800420184,87949.76000000,0.07614000,5723782094,5723782094,1767230524707,False,True
3800420185,87949.76000000,0.02856000,5723782095,5723782130,1767230524708,False,True
3800420186,87949.77000000,0.00108000,5723782131,5723782148,1767230524708,False,True
3800420187,87949.81000000,0.00007000,5723782149,5723782149,1767230524708,False,True
3800420188,87949.95000000,0.00018000,5723782150,5723782152,1767230524708,False,True
3800420189,87949.96000000,0.10057000,5723782153,5723782161,1767230524708,False,True
3800420190,87950.00000000,0.00009000,5723782162,5723782162,1767230524708,False,True
3800420191,87950.00000000,0.00198000,5723782163,5723782167,1767230524708,False,True
3800420192,87951.20000000,0.44405000,5723782168,5723782171,1767230524711,True,True
3800420193,87951.21000000,0.00222000,5723782172,5723782203,1767230524714,False,True
3800420194,87951.22000000,0.00108000,5723782204,5723782221,1767230524714,False,True
3800420195,87951.36000000,0.00006000,5723782222,5723782222,1767230524714,False,True
3800420196,87951.37000000,0.00528000,5723782223,5723782256,1767230524725,False,True
3800420197,87951.38000000,0.00102000,5723782257,5723782272,1767230524725,False,True
3800420198,87951.38000000,0.00225000,5723782273,5723782305,1767230524728,False,True
3800420199,87951.39000000,0.00096000,5723782306,5723782321,1767230524728,False,True
3800420200,87951.60000000,0.00018000,5723782322,5723782324,1767230524728,False,True
3800420201,87952.00000000,0.00397000,5723782325,5723782353,1767230524765,False,True
3800420202,87952.01000000,0.00102000,5723782354,5723782370,1767230524765,False,True
3800420203,87952.09000000,0.00018000,5723782371,5723782373,1767230524765,False,True
3800420204,87952.74000000,0.00007000,5723782374,5723782374,1767230524765,False,True
3800420205,87952.79000000,0.00141000,5723782375,5723782378,1767230524765,False,True
3800420206,87952.84000000,0.00018000,5723782379,5723782381,1767230524765,False,True
3800420207,87952.85000000,0.00286000,5723782382,5723782385,1767230524765,False,True
3800420208,87953.25000000,0.00006000,5723782386,5723782386,1767230524765,False,True
3800420209,87953.65000000,0.00006000,5723782387,5723782387,1767230524765,False,True
3800420210,87953.95000000,0.00018000,5723782388,5723782390,1767230524765,False,True
3800420211,87954.00000000,0.00207000,5723782391,5723782396,1767230524765,False,True
3800420212,87955.37000000,0.00006000,5723782397,5723782397,1767230524765,False,True
3800420213,87955.67000000,0.00007000,5723782398,5723782398,1767230524765,False,True
3800420214,87956.00000000,0.00198000,5723782399,5723782403,1767230524765,False,True
3800420215,87956.14000000,0.00012000,5723782404,5723782404,1767230524765,False,True
3800420216,87956.50000000,0.00182000,5723782405,5723782405,1767230524765,False,True
3800420217,87956.82000000,0.00006000,5723782406,5723782406,1767230524765,False,True
3800420218,87957.21000000,0.00018000,5723782407,5723782409,1767230524765,False,True
3800420219,87957.23000000,0.00087000,5723782410,5723782413,1767230524765,False,True
3800420220,87957.25000000,0.00066000,5723782414,5723782417,1767230524765,False,True
3800420221,87957.50000000,0.00018000,5723782418,5723782420,1767230524765,False,True
3800420222,87957.92000000,0.00200000,5723782421,5723782424,1767230524765,False,True
3800420223,87958.00000000,0.00198000,5723782425,5723782429,1767230524765,False,True
3800420224,87958.04000000,0.00006000,5723782430,5723782430,1767230524765,False,True
3800420225,87958.43000000,0.00018000,5723782431,5723782433,1767230524765,False,True
3800420226,87958.44000000,0.01185000,5723782434,5723782442,1767230524765,False,True
3800420227,87958.60000000,0.00007000,5723782443,5723782443,1767230524765,False,True
3800420228,87958.81000000,0.00012000,5723782444,5723782444,1767230524765,False,True
3800420229,87959.19000000,0.00018000,5723782445,5723782447,1767230524765,False,True
3800420230,87959.20000000,0.00012000,5723782448,5723782449,1767230524765,False,True
3800420231,87959.68000000,0.00075000,5723782450,5723782453,1767230524765,False,True
3800420232,87959.99000000,0.00018000,5723782454,5723782456,1767230524765,False,True
3800420233,87960.00000000,0.02472000,5723782457,5723782462,1767230524765,False,True
3800420234,87960.15000000,0.00006000,5723782463,5723782463,1767230524765,False,True
3800420235,87960.16000000,0.00012000,5723782464,5723782465,1767230524765,False,True
3800420236,87960.54000000,0.00018000,5723782466,5723782468,1767230524765,False,True
3800420237,87960.63000000,0.00018000,5723782469,5723782471,1767230524765,False,True
3800420238,87960.63000000,0.00049000,5723782472,5723782472,1767230525113,True,True
3800420239,87960.63000000,0.00065000,5723782473,5723782473,1767230525865,True,True
3800420240,87960.63000000,0.00056000,5723782474,5723782474,1767230527480,True,True
3800420241,87960.64000000,0.00118000,5723782475,5723782487,1767230527666,False,True
3800420242,87960.64000000,0.01136000,5723782488,5723782510,1767230527778,False,True
3800420243,87960.64000000,0.00356000,5723782511,5723782511,1767230528182,False,True
3800420244,87960.64000000,0.00552000,5723782512,5723782512,1767230528199,False,True
3800420245,87960.64000000,0.00583000,5723782513,5723782513,1767230528677,False,True
3800420246,87960.64000000,0.00596000,5723782514,5723782517,1767230528689,False,True
3800420247,87960.64000000,0.00750000,5723782518,5723782520,1767230528705,False,True
3800420248,87960.64000000,0.00010000,5723782521,5723782521,1767230533374,False,True
3800420249,87960.64000000,0.00012000,5723782522,5723782522,1767230533834,False,True
3800420250,87960.63000000,0.75041000,5723782523,5723782529,1767230533899,True,True
3800420251,87960.63000000,0.00430000,5723782530,5723782530,1767230533899,True,True
3800420252,87960.63000000,0.01441000,5723782531,5723782531,1767230533900,True,True
3800420253,87960.63000000,0.21449000,5723782532,5723782538,1767230533900,True,True
3800420254,87960.63000000,0.26386000,5723782539,5723782555,1767230533900,True,True
3800420255,87960.63000000,0.00070000,5723782556,5723782556,1767230533901,True,True
3800420256,87960.63000000,0.01603000,5723782557,5723782561,1767230533901,True,True
3800420257,87960.62000000,0.00030000,5723782562,5723782566,1767230533901,True,True
3800420258,87960.58000000,0.00018000,5723782567,5723782569,1767230533901,True,True
3800420259,87960.57000000,0.03892000,5723782570,5723782571,1767230533901,True,True
3800420260,87960.55000000,0.00018000,5723782572,5723782574,1767230533901,True,True
3800420261,87960.54000000,0.03833000,5723782575,5723782576,1767230533901,True,True
3800420262,87960.40000000,0.00250000,5723782577,5723782577,1767230533901,True,True
3800420263,87960.13000000,0.00006000,5723782578,5723782578,1767230533902,True,True
3800420264,87960.12000000,0.00020000,5723782579,5723782579,1767230533902,True,True
3800420265,87960.00000000,0.00006000,5723782580,5723782580,1767230533902,True,True
3800420266,87959.44000000,0.04154000,5723782581,5723782581,1767230533902,True,True
3800420267,87959.44000000,0.00650000,5723782582,5723782612,1767230533954,True,True
3800420268,87959.43000000,0.00066000,5723782613,5723782622,1767230533954,True,True
3800420269,87959.41000000,0.00018000,5723782623,5723782624,1767230533954,True,True
3800420270,87959.40000000,0.00006000,5723782625,5723782625,1767230533954,True,True
3800420271,87959.34000000,0.00009000,5723782626,5723782626,1767230533954,True,True
3800420272,87958.94000000,0.00006000,5723782627,5723782627,1767230533954,True,True
3800420273,87958.79000000,0.15099000,5723782628,5723782628,1767230533954,True,True
3800420274,87958.52000000,0.00006000,5723782629,5723782629,1767230533954,True,True
3800420275,87958.04000000,0.00006000,5723782630,5723782630,1767230533954,True,True
3800420276,87957.13000000,0.00006000,5723782631,5723782631,1767230533954,True,True
3800420277,87957.12000000,0.00018000,5723782632,5723782634,1767230533954,True,True
3800420278,87957.11000000,0.04054000,5723782635,5723782638,1767230533954,True,True
3800420279,87956.25000000,0.00018000,5723782639,5723782641,1767230533954,True,True
3800420280,87956.24000000,0.00823000,5723782642,5723782642,1767230533954,True,True
3800420281,87956.24000000,0.00056000,5723782643,5723782650,1767230533968,True,True
3800420282,87956.24000000,0.00204000,5723782651,5723782672,1767230533977,True,True
3800420283,87956.23000000,0.00120000,5723782673,5723782692,1767230533985,True,True
3800420284,87956.23000000,0.00096000,5723782693,5723782705,1767230533993,True,True
3800420285,87956.22000000,0.00072000,5723782706,5723782717,1767230534000,True,True
3800420286,87956.22000000,0.00135000,5723782718,5723782737,1767230534032,True,True
3800420287,87956.21000000,0.00090000,5723782738,5723782751,1767230534032,True,True
3800420288,87956.20000000,0.00030000,5723782752,5723782755,1767230534032,True,True
3800420289,87956.13000000,0.00009000,5723782756,5723782756,1767230534032,True,True
3800420290,87956.00000000,0.00057000,5723782757,5723782758,1767230534032,True,True
3800420291,87955.89000000,0.00006000,5723782759,5723782759,1767230534032,True,True
3800420292,87955.44000000,0.00120000,5723782760,5723782777,1767230534040,True,True
3800420293,87955.43000000,0.00048000,5723782778,5723782785,1767230534040,True,True
3800420294,87954.49000000,0.00018000,5723782786,5723782788,1767230534040,True,True
3800420295,87954.48000000,0.00466000,5723782789,5723782790,1767230534040,True,True
3800420296,87954.48000000,0.00992000,5723782791,5723782791,1767230534040,True,True
3800420297,87954.48000000,0.00087000,5723782792,5723782799,1767230534040,True,True
3800420298,87954.47000000,0.00413000,5723782800,5723782801,1767230534040,True,True
3800420299,87954.47000000,0.01363000,5723782802,5723782806,1767230534040,True,True
3800420300,87954.47000000,0.00045000,5723782807,5723782815,1767230534073,True,True
3800420301,87954.47000000,0.00047000,5723782816,5723782823,1767230534473,True,True
3800420302,87954.47000000,0.00054000,5723782824,5723782832,1767230534726,True,True
3800420303,87954.48000000,0.00690000,5723782833,5723782833,1767230536177,False,True
3800420304,87954.48000000,0.00012000,5723782834,5723782834,1767230537002,False,True
3800420305,87954.47000000,0.00110000,5723782835,5723782847,1767230538714,True,True
3800420306,87954.48000000,0.00018000,5723782848,5723782848,1767230539100,False,True
3800420307,87954.48000000,0.00342000,5723782849,5723782849,1767230539168,False,True
3800420308,87954.48000000,0.00035000,5723782850,5723782850,1767230540042,False,True
3800420309,87954.48000000,0.00031000,5723782851,5723782851,1767230540320,False,True
3800420310,87954.48000000,0.00008000,5723782852,5723782852,1767230540372,False,True
3800420311,87954.48000000,0.00078000,5723782853,5723782853,1767230540539,False,True
3800420312,87954.48000000,0.00085000,5723782854,5723782854,1767230540725,False,True
3800420313,87954.48000000,0.00012000,5723782855,5723782855,1767230540861,False,True
3800420314,87954.48000000,0.00008000,5723782856,5723782856,1767230540967,False,True
3800420315,87954.48000000,0.00011000,5723782857,5723782857,1767230541130,False,True
3800420316,87954.48000000,0.00008000,5723782858,5723782858,1767230541562,False,True
3800420317,87954.48000000,0.00010000,5723782859,5723782859,1767230543366,False,True
3800420318,87954.48000000,0.00017000,5723782860,5723782860,1767230543449,False,True
3800420319,87954.47000000,0.00070000,5723782861,5723782865,1767230544269,True,True
3800420320,87954.47000000,0.00010000,5723782866,5723782866,1767230544950,True,True
3800420321,87954.47000000,0.00118000,5723782867,5723782867,1767230545031,True,True
3800420322,87954.48000000,0.00086000,5723782868,5723782868,1767230545330,False,True
3800420323,87954.48000000,0.19135000,5723782869,5723782870,1767230547338,False,True
3800420324,87954.47000000,0.00304000,5723782871,5723782871,1767230548502,True,True
