a,p,q,f,l,T,m,M
1850084225,2982.10000000,0.00380000,3402598554,3402598555,1767245843667,False,True
1850084226,2982.11000000,0.00880000,3402598556,3402598560,1767245843667,False,True
1850084227,2982.12000000,0.05540000,3402598561,3402598563,1767245843667,False,True
1850084228,2982.14000000,0.00170000,3402598564,3402598564,1767245843667,False,True
1850084229,2982.16000000,0.01020000,3402598565,3402598567,1767245843667,False,True
1850084230,2982.18000000,0.00710000,3402598568,3402598571,1767245843667,False,True
1850084231,2982.19000000,0.08040000,3402598572,3402598574,1767245843667,False,True
1850084232,2982.20000000,0.00200000,3402598575,3402598575,1767245843667,False,True
1850084233,2982.22000000,0.00340000,3402598576,3402598577,1767245843667,False,True
1850084234,2982.23000000,0.02380000,3402598578,3402598578,1767245843667,False,True
1850084235,2982.24000000,0.00880000,3402598579,3402598583,1767245843667,False,True
1850084236,2982.25000000,0.10000000,3402598584,3402598584,1767245843667,False,True
1850084237,2982.26000000,0.00180000,3402598585,3402598585,1767245843667,False,True
1850084238,2982.27000000,0.01300000,3402598586,3402598586,1767245843686,False,True
1850084239,2982.26000000,0.00830000,3402598587,3402598587,1767245844342,True,True
1850084240,2982.26000000,0.00670000,3402598588,3402598588,1767245844961,True,True
1850084241,2982.26000000,6.71240000,3402598589,3402598591,1767245845680,True,True
1850084242,2982.26000000,0.00500000,3402598592,3402598592,1767245846421,True,True
1850084243,2982.26000000,0.75440000,3402598593,3402598593,1767245848660,True,True
1850084244,2982.27000000,0.00340000,3402598594,3402598595,1767245848747,False,True
1850084245,2982.26000000,0.00270000,3402598596,3402598597,1767245849463,True,True
1850084246,2982.26000000,2.25080000,3402598598,3402598637,1767245852713,True,True
1850084247,2982.26000000,1.80380000,3402598638,3402598661,1767245852713,True,True
1850084248,2982.26000000,0.09740000,3402598662,3402598684,1767245852713,True,True
1850084249,2982.25000000,0.01620000,3402598685,3402598693,1767245852713,True,True
1850084250,2982.24000000,0.00180000,3402598694,3402598694,1767245852716,True,True
1850084251,2982.23000000,0.00180000,3402598695,3402598695,1767245852716,True,True
1850084252,2982.22000000,0.01360000,3402598696,3402598701,1767245852716,True,True
1850084253,2982.21000000,0.00360000,3402598702,3402598703,1767245852716,True,True
1850084254,2982.20000000,0.00520000,3402598704,3402598706,1767245852716,True,True
1850084255,2982.19000000,0.06760000,3402598707,3402598737,1767245852766,True,True
1850084256,2982.18000000,0.02520000,3402598738,3402598751,1767245852766,True,True
1850084257,2982.17000000,0.00180000,3402598752,3402598752,1767245852766,True,True
1850084258,2982.15000000,0.01780000,3402598753,3402598754,1767245852766,True,True
1850084259,2982.14000000,0.00350000,3402598755,3402598756,1767245852766,True,True
1850084260,2982.11000000,0.00520000,3402598757,3402598759,1767245852766,True,True
1850084261,2982.07000000,0.03620000,3402598760,3402598763,1767245852766,True,True
1850084262,2982.01000000,0.00180000,3402598764,3402598764,1767245852766,True,True
1850084263,2982.00000000,0.01940000,3402598765,3402598774,1767245852766,True,True
1850084264,2981.99000000,0.06660000,3402598775,3402598783,1767245852766,True,True
1850084265,2981.96000000,0.00170000,3402598784,3402598784,1767245852766,True,True
1850084266,2981.94000000,0.00340000,3402598785,3402598786,1767245852766,True,True
1850084267,2981.91000000,0.00540000,3402598787,3402598789,1767245852766,True,True
1850084268,2981.90000000,0.08160000,3402598790,3402598792,1767245852766,True,True
1850084269,2981.89000000,0.00540000,3402598793,3402598795,1767245852766,True,True
1850084270,2981.88000000,0.00340000,3402598796,3402598797,1767245852766,True,True
1850084271,2981.86000000,0.00710000,3402598798,3402598801,1767245852766,True,True
1850084272,2981.85000000,0.90830000,3402598802,3402598855,1767245858962,True,True
1850084273,2981.84000000,0.03200000,3402598856,3402598873,1767245858962,True,True
1850084274,2981.83000000,0.00900000,3402598874,3402598878,1767245858962,True,True
1850084275,2981.82000000,0.24680000,3402598879,3402598880,1767245858962,True,True
1850084276,2981.82000000,0.43160000,3402598881,3402598885,1767245858962,True,True
1850084277,2981.81000000,0.02440000,3402598886,3402598897,1767245858965,True,True
1850084278,2981.80000000,0.03680000,3402598898,3402598904,1767245858965,True,True
1850084279,2981.80000000,0.00670000,3402598905,3402598907,1767245865683,False,True
1850084280,2981.80000000,0.00310000,3402598908,3402598909,1767245875221,False,True
1850084281,2981.80000000,0.03360000,3402598910,3402598917,1767245875340,False,True
1850084282,2981.79000000,0.25100000,3402598918,3402598941,1767245877478,True,True
1850084283,2981.80000000,0.01320000,3402598942,3402598942,1767245878788,False,True
1850084284,2981.80000000,0.05000000,3402598943,3402598944,1767245881416,False,True
1850084285,2981.80000000,0.25370000,3402598945,3402598949,1767245881505,False,True
1850084286,2981.80000000,0.12590000,3402598950,3402598953,1767245881512,False,True
1850084287,2981.80000000,0.14860000,3402598954,3402598957,1767245881512,False,True
1850084288,2981.80000000,0.27240000,3402598958,3402598985,1767245881518,False,True
1850084289,2981.80000000,0.10460000,3402598986,3402598986,1767245881526,False,True
1850084290,2981.80000000,0.16560000,3402598987,3402598987,1767245881526,False,True
1850084291,2981.80000000,0.10260000,3402598988,3402598988,1767245881539,False,True
1850084292,2981.80000000,0.16860000,3402598989,3402598989,1767245881539,False,True
1850084293,2981.80000000,0.09950000,3402598990,3402598990,1767245881547,False,True
1850084294,2981.80000000,0.22380000,3402598991,3402599013,1767245881566,False,True
1850084295,2981.81000000,3.07990000,3402599014,3402599044,1767245881566,False,True
1850084296,2981.82000000,0.00180000,3402599045,3402599045,1767245881566,False,True
1850084297,2981.83000000,0.00520000,3402599046,3402599048,1767245881566,False,True
1850084298,2981.84000000,0.01020000,3402599049,3402599052,1767245881566,False,True
1850084299,2981.85000000,0.01240000,3402599053,3402599059,1767245881566,False,True
1850084300,2981.86000000,0.18510000,3402599060,3402599064,1767245881566,False,True
1850084301,2981.87000000,0.00180000,3402599065,3402599065,1767245881566,False,True
1850084302,2981.88000000,0.00360000,3402599066,3402599067,1767245881566,False,True
1850084303,2981.89000000,0.01940000,3402599068,3402599070,1767245881566,False,True
1850084304,2981.91000000,0.00180000,3402599071,3402599071,1767245881566,False,True
1850084305,2981.93000000,0.00540000,3402599072,3402599074,1767245881566,False,True
1850084306,2981.94000000,0.07730000,3402599075,3402599077,1767245881566,False,True
1850084307,2981.99000000,0.03640000,3402599078,3402599081,1767245881566,False,True
1850084308,2982.00000000,0.28970000,3402599082,3402599090,1767245881570,False,True
1850084309,2982.00000000,0.02280000,3402599091,3402599101,1767245881574,False,True
1850084310,2982.01000000,0.00360000,3402599102,3402599103,1767245881574,False,True
1850084311,2982.03000000,0.01160000,3402599104,3402599106,1767245881574,False,True
1850084312,2982.06000000,0.00760000,3402599107,3402599107,1767245881574,False,True
1850084313,2982.06000000,0.40240000,3402599108,3402599108,1767245881574,False,True
1850084314,2982.06000000,0.14650000,3402599109,3402599109,1767245881575,False,True
1850084315,2982.09000000,0.00540000,3402599110,3402599112,1767245881575,False,True
1850084316,2982.10000000,0.35110000,3402599113,3402599114,1767245881575,False,True
1850084317,2982.10000000,0.26820000,3402599115,3402599115,1767245881575,False,True
1850084318,2982.10000000,0.26820000,3402599116,3402599117,1767245881575,False,True
1850084319,2982.10000000,0.20000000,3402599118,3402599128,1767245881582,False,True
1850084320,2982.10000000,0.46500000,3402599129,3402599129,1767245881591,False,True
1850084321,2982.10000000,0.46500000,3402599130,3402599130,1767245881593,False,True
1850084322,2982.10000000,0.46500000,3402599131,3402599131,1767245881593,False,True
1850084323,2982.10000000,0.00360000,3402599132,3402599132,1767245884400,False,True
1850084324,2982.10000000,0.01980000,3402599133,3402599133,1767245885560,False,True
1850084325,2982.10000000,0.07900000,3402599134,3402599134,1767245887590,False,True
1850084326,2982.10000000,0.24890000,3402599135,3402599170,1767245887966,False,True
1850084327,2982.11000000,0.02860000,3402599171,3402599186,1767245887966,False,True
1850084328,2982.14000000,0.00850000,3402599187,3402599189,1767245887966,False,True
1850084329,2982.18000000,0.00710000,3402599190,3402599193,1767245887966,False,True
1850084330,2982.19000000,0.20120000,3402599194,3402599194,1767245887966,False,True
1850084331,2982.20000000,0.00380000,3402599195,3402599196,1767245887966,False,True
1850084332,2982.22000000,0.01600000,3402599197,3402599197,1767245887966,False,True
1850084333,2982.23000000,0.00540000,3402599198,3402599200,1767245887966,False,True
1850084334,2982.23000000,0.00560000,3402599201,3402599201,1767245891466,True,True
1850084335,2982.23000000,0.03940000,3402599202,3402599202,1767245898295,True,True
1850084336,2982.24000000,0.01370000,3402599203,3402599209,1767245902474,False,True
1850084337,2982.24000000,0.00430000,3402599210,3402599212,1767245904596,False,True
1850084338,2982.23000000,37.38750000,3402599213,3402599297,1767245912063,True,True
1850084339,2982.19000000,0.00720000,3402599298,3402599301,1767245912063,True,True
1850084340,2982.18000000,0.56740000,3402599302,3402599307,1767245912063,True,True
1850084341,2982.17000000,0.00520000,3402599308,3402599310,1767245912063,True,True
1850084342,2982.16000000,0.00680000,3402599311,3402599312,1767245912063,True,True
1850084343,2982.15000000,0.00700000,3402599313,3402599316,1767245912063,True,True
1850084344,2982.14000000,0.00350000,3402599317,3402599318,1767245912063,True,True
1850084345,2982.13000000,0.00180000,3402599319,3402599319,1767245912063,True,True
1850084346,2982.12000000,0.05980000,3402599320,3402599325,1767245912063,True,True
1850084347,2982.11000000,2.30090000,3402599326,3402599332,1767245912063,True,True
1850084348,2982.10000000,3.19280000,3402599333,3402599336,1767245912063,True,True
1850084349,2982.09000000,3.00180000,3402599337,3402599341,1767245912063,True,True
1850084350,2982.08000000,0.00340000,3402599342,3402599343,1767245912063,True,True
1850084351,2982.03000000,0.00520000,3402599344,3402599346,1767245912063,True,True
1850084352,2982.02000000,1.87350000,3402599347,3402599350,1767245912063,True,True
1850084353,2982.01000000,0.00340000,3402599351,3402599352,1767245912063,True,True
1850084354,2982.00000000,0.06090000,3402599353,3402599359,1767245912063,True,True
1850084355,2981.99000000,0.38600000,3402599360,3402599362,1767245912063,True,True
1850084356,2981.98000000,0.33940000,3402599363,3402599365,1767245912063,True,True
1850084357,2981.96000000,0.05370000,3402599366,3402599367,1767245912063,True,True
1850084358,2981.94000000,0.06240000,3402599368,3402599370,1767245912063,True,True
1850084359,2981.92000000,0.27870000,3402599371,3402599374,1767245912063,True,True
1850084360,2981.90000000,0.00200000,3402599375,3402599375,1767245912063,True,True
1850084361,2981.88000000,0.26130000,3402599376,3402599382,1767245912063,True,True
1850084362,2981.86000000,0.45140000,3402599383,3402599385,1767245912063,True,True
1850084363,2981.85000000,0.00210000,3402599386,3402599386,1767245912063,True,True
1850084364,2981.84000000,0.10000000,3402599387,3402599387,1767245912063,True,True
1850084365,2981.82000000,0.00340000,3402599388,3402599389,1767245912063,True,True
1850084366,2981.81000000,5.16020000,3402599390,3402599390,1767245912063,True,True
1850084367,2981.80000000,17.50100000,3402599391,3402599396,1767245912063,True,True
1850084368,2981.79000000,10.17640000,3402599397,3402599427,1767245912063,True,True
1850084369,2981.78000000,0.85000000,3402599428,3402599429,1767245912063,True,True
1850084370,2981.77000000,0.00340000,3402599430,3402599431,1767245912063,True,True
1850084371,2981.76000000,0.06680000,3402599432,3402599435,1767245912063,True,True
1850084372,2981.75000000,1.30340000,3402599436,3402599440,1767245912063,True,True
1850084373,2981.74000000,0.00850000,3402599441,3402599444,1767245912063,True,True
1850084374,2981.72000000,0.45170000,3402599445,3402599446,1767245912063,True,True
1850084375,2981.71000000,0.00340000,3402599447,3402599448,1767245912063,True,True
1850084376,2981.70000000,0.01750000,3402599449,3402599451,1767245912063,True,True
1850084377,2981.69000000,7.33180000,3402599452,3402599455,1767245912063,True,True
1850084378,2981.68000000,4.34390000,3402599456,3402599456,1767245912063,True,True
1850084379,2981.66000000,0.45520000,3402599457,3402599460,1767245912063,True,True
1850084380,2981.64000000,0.15940000,3402599461,3402599466,1767245912063,True,True
1850084381,2981.63000000,0.46020000,3402599467,3402599470,1767245912063,True,True
1850084382,2981.61000000,2.34630000,3402599471,3402599472,1767245912063,True,True
1850084383,2981.60000000,1.35540000,3402599473,3402599478,1767245912063,True,True
1850084384,2981.58000000,0.07010000,3402599479,3402599486,1767245912068,True,True
1850084385,2981.56000000,0.43700000,3402599487,3402599487,1767245912068,True,True
1850084386,2981.56000000,2.40650000,3402599488,3402599489,1767245912070,False,True
1850084387,2981.56000000,0.01670000,3402599490,3402599490,1767245912071,False,True
1850084388,2981.56000000,0.01670000,3402599491,3402599491,1767245912071,False,True
1850084389,2981.55000000,0.10800000,3402599492,3402599494,1767245912079,True,True
1850084390,2981.55000000,0.29430000,3402599495,3402599495,1767245912079,True,True
1850084391,2981.56000000,0.00270000,3402599496,3402599496,1767245912233,False,True
1850084392,2981.55000000,0.01600000,3402599497,3402599503,1767245912267,True,True
1850084393,2981.56000000,0.16760000,3402599504,3402599504,1767245912283,False,True
1850084394,2981.56000000,0.00250000,3402599505,3402599505,1767245912681,False,True
1850084395,2981.55000000,0.10060000,3402599506,3402599507,1767245913153,True,True
1850084396,2981.56000000,0.00500000,3402599508,3402599508,1767245913726,False,True
1850084397,2981.56000000,0.00550000,3402599509,3402599509,1767245914060,False,True
1850084398,2981.56000000,0.00210000,3402599510,3402599510,1767245914706,False,True
1850084399,2981.55000000,0.03370000,3402599511,3402599511,1767245918465,True,True
1850084400,2981.55000000,0.00270000,3402599512,3402599512,1767245922285,True,True
1850084401,2981.56000000,0.23810000,3402599513,3402599515,1767245922514,False,True
1850084402,2981.56000000,0.00420000,3402599516,3402599516,1767245923833,False,True
